LATENCY_IN_MICROS,DUT_INPUT,DUT_OUTPUT,BUFFER_SIZE,SAMPLE_RATE,CHANNELS
7993,USB IN,LINE OUT,96,48000,1
8582,USB IN,LINE OUT,96,48000,1
8187,USB IN,LINE OUT,96,48000,1
8777,USB IN,LINE OUT,96,48000,1
8351,USB IN,LINE OUT,96,48000,1
7970,USB IN,LINE OUT,96,48000,1
8584,USB IN,LINE OUT,96,48000,1
8200,USB IN,LINE OUT,96,48000,1
8822,USB IN,LINE OUT,96,48000,1
8412,USB IN,LINE OUT,96,48000,1
8026,USB IN,LINE OUT,96,48000,1
10641,USB IN,LINE OUT,96,48000,1
8245,USB IN,LINE OUT,96,48000,1
8841,USB IN,LINE OUT,96,48000,1
8454,USB IN,LINE OUT,96,48000,1
8051,USB IN,LINE OUT,96,48000,1
8673,USB IN,LINE OUT,96,48000,1
8288,USB IN,LINE OUT,96,48000,1
5867,USB IN,LINE OUT,96,48000,1
8461,USB IN,LINE OUT,96,48000,1
8075,USB IN,LINE OUT,96,48000,1
8682,USB IN,LINE OUT,96,48000,1
8242,USB IN,LINE OUT,96,48000,1
8709,USB IN,LINE OUT,96,48000,1
8340,USB IN,LINE OUT,96,48000,1
7897,USB IN,LINE OUT,96,48000,1
8507,USB IN,LINE OUT,96,48000,1
8064,USB IN,LINE OUT,96,48000,1
14629,USB IN,LINE OUT,96,48000,1
8194,USB IN,LINE OUT,96,48000,1
8586,USB IN,LINE OUT,96,48000,1
8204,USB IN,LINE OUT,96,48000,1
8678,USB IN,LINE OUT,96,48000,1
8208,USB IN,LINE OUT,96,48000,1
8789,USB IN,LINE OUT,96,48000,1
8266,USB IN,LINE OUT,96,48000,1
8804,USB IN,LINE OUT,96,48000,1
8170,USB IN,LINE OUT,96,48000,1
6641,USB IN,LINE OUT,96,48000,1
7927,USB IN,LINE OUT,96,48000,1
8397,USB IN,LINE OUT,96,48000,1
7918,USB IN,LINE OUT,96,48000,1
8493,USB IN,LINE OUT,96,48000,1
8047,USB IN,LINE OUT,96,48000,1
8345,USB IN,LINE OUT,96,48000,1
8687,USB IN,LINE OUT,96,48000,1
8240,USB IN,LINE OUT,96,48000,1
8784,USB IN,LINE OUT,96,48000,1
8253,USB IN,LINE OUT,96,48000,1
8792,USB IN,LINE OUT,96,48000,1
8347,USB IN,LINE OUT,96,48000,1
5878,USB IN,LINE OUT,96,48000,1
8347,USB IN,LINE OUT,96,48000,1
7967,USB IN,LINE OUT,96,48000,1
8539,USB IN,LINE OUT,96,48000,1
8172,USB IN,LINE OUT,96,48000,1
8712,USB IN,LINE OUT,96,48000,1
7917,USB IN,LINE OUT,96,48000,1
8320,USB IN,LINE OUT,96,48000,1
8599,USB IN,LINE OUT,96,48000,1
7989,USB IN,LINE OUT,96,48000,1
8596,USB IN,LINE OUT,96,48000,1
8151,USB IN,LINE OUT,96,48000,1
8664,USB IN,LINE OUT,96,48000,1
8278,USB IN,LINE OUT,96,48000,1
8706,USB IN,LINE OUT,96,48000,1
8261,USB IN,LINE OUT,96,48000,1
8771,USB IN,LINE OUT,96,48000,1
8384,USB IN,LINE OUT,96,48000,1
7857,USB IN,LINE OUT,96,48000,1
8472,USB IN,LINE OUT,96,48000,1
7968,USB IN,LINE OUT,96,48000,1
8437,USB IN,LINE OUT,96,48000,1
15488,USB IN,LINE OUT,96,48000,1
8059,USB IN,LINE OUT,96,48000,1
8666,USB IN,LINE OUT,96,48000,1
8225,USB IN,LINE OUT,96,48000,1
13603,USB IN,LINE OUT,96,48000,1
8151,USB IN,LINE OUT,96,48000,1
8679,USB IN,LINE OUT,96,48000,1
8239,USB IN,LINE OUT,96,48000,1
8751,USB IN,LINE OUT,96,48000,1
8247,USB IN,LINE OUT,96,48000,1
8214,USB IN,LINE OUT,96,48000,1
8673,USB IN,LINE OUT,96,48000,1
8289,USB IN,LINE OUT,96,48000,1
5810,USB IN,LINE OUT,96,48000,1
